"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003238734","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成29年企業活動基本調査確報－平成28年度実績－","年次","201701-201712","2018-08-31","0","該当なし","3423","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","2-7-1","統計表（第２巻） 〔貿易活動を行う企業に関する表〕 第7-1表　産業別、モノの輸入企業数、モノの輸入企業の仕入高、モノの輸入額、 地域別のモノの輸入額、モノ以外の輸入企業数、モノ以外のサービスの海外への支払金額","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成29年企業活動基本調査確報－平成28年度実績－","〔貿易活動を行う企業に関する表〕","","統計表（第２巻）","第7-1表　産業別、モノの輸入企業数、モノの輸入企業の仕入高、モノの輸入額、","地域別のモノの輸入額、モノ以外の輸入企業数、モノ以外のサービスの海外への支払金額"
"0003238735","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成29年企業活動基本調査確報－平成28年度実績－","年次","201701-201712","2018-08-31","0","該当なし","1793","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","2-7-2","統計表（第２巻） 〔貿易活動を行う企業に関する表〕 第7-2表　産業別、モノの輸入企業数、モノの輸入比率別企業数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成29年企業活動基本調査確報－平成28年度実績－","〔貿易活動を行う企業に関する表〕","","統計表（第２巻）","第7-2表　産業別、モノの輸入企業数、モノの輸入比率別企業数",""
"0003238736","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成29年企業活動基本調査確報－平成28年度実績－","年次","201701-201712","2018-08-31","0","該当なし","11610","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","2-8","統計表（第２巻） 〔子会社・関連会社の状況に関する表〕 第8表　産業別、事業形態別、子会社・関連会社保有企業数、議決権所有割合別、 国内・海外別、子会社・関連会社数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成29年企業活動基本調査確報－平成28年度実績－","〔子会社・関連会社の状況に関する表〕","","統計表（第２巻）","第8表　産業別、事業形態別、子会社・関連会社保有企業数、議決権所有割合別、","国内・海外別、子会社・関連会社数"
"0003238737","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成29年企業活動基本調査確報－平成28年度実績－","年次","201701-201712","2018-08-31","0","該当なし","996","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","2-9","統計表（第２巻） 〔業務の外部委託に関する表〕 第9表　産業別、業務の外部委託内容別企業数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成29年企業活動基本調査確報－平成28年度実績－","〔業務の外部委託に関する表〕","","統計表（第２巻）","第9表　産業別、業務の外部委託内容別企業数",""
"0003238740","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成29年企業活動基本調査確報－平成28年度実績－","年次","201701-201712","2018-08-31","0","該当なし","16905","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","3-1","統計表（第３巻） 〔総括表〕 第1表　産業別、企業数、事業所数、従業者数、資産、負債及び純資産、売上高、売上総利益、 営業費用、営業利益、経常利益、当期純利益、付加価値額、子会社・関連会社数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成29年企業活動基本調査確報－平成28年度実績－","〔総括表〕","","統計表（第３巻）","第1表　産業別、企業数、事業所数、従業者数、資産、負債及び純資産、売上高、売上総利益、","営業費用、営業利益、経常利益、当期純利益、付加価値額、子会社・関連会社数"
"0003238741","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成29年企業活動基本調査確報－平成28年度実績－","年次","201701-201712","2018-08-31","0","該当なし","109620","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","3-2","統計表（第３巻） 〔子会社・関連会社の状況に関する表〕 第2表　産業別、子会社・関連会社保有の企業数、議決権所有割合別、国内・海外別、子会社業種別社数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成29年企業活動基本調査確報－平成28年度実績－","〔子会社・関連会社の状況に関する表〕","","統計表（第３巻）","第2表　産業別、子会社・関連会社保有の企業数、議決権所有割合別、国内・海外別、子会社業種別社数",""
"0003238742","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成29年企業活動基本調査確報－平成28年度実績－","年次","201701-201712","2018-08-31","0","該当なし","76152","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","3-3","統計表（第３巻） 〔子会社・関連会社の状況に関する表〕 第3表　産業別、海外子会社・関連会社保有の企業数、議決権所有割合別、地域別、子会社業種別社数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成29年企業活動基本調査確報－平成28年度実績－","〔子会社・関連会社の状況に関する表〕","","統計表（第３巻）","第3表　産業別、海外子会社・関連会社保有の企業数、議決権所有割合別、地域別、子会社業種別社数",""
"0003238743","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成29年企業活動基本調査確報－平成28年度実績－","年次","201701-201712","2018-08-31","0","該当なし","1992","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","3-4","統計表（第３巻） 〔子会社・関連会社の状況に関する表〕 第4表　産業別、企業数、関係会社への投融資額等","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成29年企業活動基本調査確報－平成28年度実績－","〔子会社・関連会社の状況に関する表〕","","統計表（第３巻）","第4表　産業別、企業数、関係会社への投融資額等",""
"0003238744","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成29年企業活動基本調査確報－平成28年度実績－","年次","201701-201712","2018-08-31","0","該当なし","6678","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","3-5","統計表（第３巻） 〔子会社・関連会社の状況に関する表〕 第5表　産業別、子会社・関連会社の増加・減少企業数及び国内・海外別保有社数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成29年企業活動基本調査確報－平成28年度実績－","〔子会社・関連会社の状況に関する表〕","","統計表（第３巻）","第5表　産業別、子会社・関連会社の増加・減少企業数及び国内・海外別保有社数",""
"0003238745","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成29年企業活動基本調査確報－平成28年度実績－","年次","201701-201712","2018-08-31","0","該当なし","3818","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","3-6","統計表（第３巻） 〔親会社を有する企業に関する表〕 第6表　産業別、企業数、事業所数、従業者数、部門別売上高、営業費用、営業利益、 モノの輸出額、モノの輸入額、総資産、子会社・関連会社の保有社数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成29年企業活動基本調査確報－平成28年度実績－","〔親会社を有する企業に関する表〕","","統計表（第３巻）","第6表　産業別、企業数、事業所数、従業者数、部門別売上高、営業費用、営業利益、","モノの輸出額、モノの輸入額、総資産、子会社・関連会社の保有社数"
"0003238746","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成29年企業活動基本調査確報－平成28年度実績－","年次","201701-201712","2018-08-31","0","該当なし","91320","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","3-7","統計表（第３巻） 〔親会社を有する企業に関する表〕 第7表　産業別、親会社業種別、議決権所有割合別、国内・海外別社数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成29年企業活動基本調査確報－平成28年度実績－","〔親会社を有する企業に関する表〕","","統計表（第３巻）","第7表　産業別、親会社業種別、議決権所有割合別、国内・海外別社数",""
"0003238747","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成29年企業活動基本調査確報－平成28年度実績－","年次","201701-201712","2018-08-31","0","該当なし","36528","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","3-8","統計表（第３巻） 〔親会社を有する企業に関する表〕 第8表　産業別、親会社業種別、親会社の経営形態別、連結対象関係別の企業数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成29年企業活動基本調査確報－平成28年度実績－","〔親会社を有する企業に関する表〕","","統計表（第３巻）","第8表　産業別、親会社業種別、親会社の経営形態別、連結対象関係別の企業数",""
"0003350811","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","16905","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-1","統計表（第１巻） 〔総括表〕 第1表　産業別、企業数、事業所数、従業者数、資産、負債及び純資産、売上高、売上総利益、 営業費用、営業利益、経常利益、当期純利益、付加価値額、子会社・関連会社数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔総括表〕","","統計表（第１巻）","第1表　産業別、企業数、事業所数、従業者数、資産、負債及び純資産、売上高、売上総利益、","営業費用、営業利益、経常利益、当期純利益、付加価値額、子会社・関連会社数"
"0003350821","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","2475","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-10","統計表（第１巻） 〔研究開発に関する表〕 第10表　産業別、企業数、売上高、研究開発費及び売上高比率、受託研究費、研究開発投資、能力開発費","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔研究開発に関する表〕","","統計表（第１巻）","第10表　産業別、企業数、売上高、研究開発費及び売上高比率、受託研究費、研究開発投資、能力開発費",""
"0003350822","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","1932","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-11","統計表（第１巻） 〔技術の所有及び取引状況に関する表〕 第11表　産業別、企業数、特許権、実用新案権、意匠権別の所有件数及び使用件数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔技術の所有及び取引状況に関する表〕","","統計表（第１巻）","第11表　産業別、企業数、特許権、実用新案権、意匠権別の所有件数及び使用件数",""
"0003350823","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","3612","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-12","統計表（第１巻） 〔技術の所有及び取引状況に関する表〕 第12表　産業別、企業数、技術取引の受取金額","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔技術の所有及び取引状況に関する表〕","","統計表（第１巻）","第12表　産業別、企業数、技術取引の受取金額",""
"0003350824","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","4312","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-13","統計表（第１巻） 〔技術の所有及び取引状況に関する表〕 第13表　産業別、企業数、技術取引の支払金額","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔技術の所有及び取引状況に関する表〕","","統計表（第１巻）","第13表　産業別、企業数、技術取引の支払金額",""
"0003350825","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","2490","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-14","統計表（第１巻） 〔企業経営の方向に関する表〕 第14表　産業別、企業数、取締役の人数、機関設計の状況、ストックオプション制度の実施状況","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔企業経営の方向に関する表〕","","統計表（第１巻）","第14表　産業別、企業数、取締役の人数、機関設計の状況、ストックオプション制度の実施状況",""
"0003350826","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","2919","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-15","統計表（第１巻） 〔外資系企業に関する表〕 第15表　産業別、企業数、事業所数、従業者数、資産、負債及び純資産、売上高、売上総利益、 営業費用、営業利益、経常利益、当期純利益、付加価値額、子会社・関連会社数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔外資系企業に関する表〕","","統計表（第１巻）","第15表　産業別、企業数、事業所数、従業者数、資産、負債及び純資産、売上高、売上総利益、","営業費用、営業利益、経常利益、当期純利益、付加価値額、子会社・関連会社数"
"0003350827","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","14532","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-16","統計表（第１巻） 〔地域に関する表〕 第16表　産業別、都道府県別、企業数、事業所数、従業者数、資産、負債及び純資産、売上高、 売上総利益、営業費用、営業利益、経常利益、当期純利益、付加価値額、子会社・関連会社数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔地域に関する表〕","","統計表（第１巻）","第16表　産業別、都道府県別、企業数、事業所数、従業者数、資産、負債及び純資産、売上高、","売上総利益、営業費用、営業利益、経常利益、当期純利益、付加価値額、子会社・関連会社数"
"0003350812","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","9900","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-2","統計表（第１巻） 〔総括表〕 第2表　産業別、従業者規模別、資本金規模別、企業数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔総括表〕","","統計表（第１巻）","第2表　産業別、従業者規模別、資本金規模別、企業数",""
"0003350813","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","25984","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-3-1","統計表（第１巻） 〔資産・負債及び純資産並びに固定資産の取得・減少、剰余金処分に関する表〕 第3-1表　産業別、資本金規模別、企業数、売上高、経常利益、資産、負債及び純資産、剰余金の配当状況","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔資産・負債及び純資産並びに固定資産の取得・減少、剰余金処分に関する表〕","","統計表（第１巻）","第3-1表　産業別、資本金規模別、企業数、売上高、経常利益、資産、負債及び純資産、剰余金の配当状況",""
"0003350814","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","5376","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-3-2","統計表（第１巻） 〔資産・負債及び純資産並びに固定資産の取得・減少、剰余金処分に関する表〕 第3-2表　産業別、資本金規模別、企業数、固定資産の当期取得額・減少額","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔資産・負債及び純資産並びに固定資産の取得・減少、剰余金処分に関する表〕","","統計表（第１巻）","第3-2表　産業別、資本金規模別、企業数、固定資産の当期取得額・減少額",""
"0003350815","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","18816","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-4","統計表（第１巻） 〔事業内容に関する表〕 第4表　産業別、資本金規模別、企業数、売上高、経常利益、当期純利益、付加価値額、 営業費用、営業利益、営業外収益、営業外費用","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔事業内容に関する表〕","","統計表（第１巻）","第4表　産業別、資本金規模別、企業数、売上高、経常利益、当期純利益、付加価値額、","営業費用、営業利益、営業外収益、営業外費用"
"0003350816","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","7065","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-5","統計表（第１巻） 〔設立年別及び事業組織に関する表〕 第5表　産業別、設立形態別、設立年別企業数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔設立年別及び事業組織に関する表〕","","統計表（第１巻）","第5表　産業別、設立形態別、設立年別企業数",""
"0003350817","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","918","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-6","統計表（第１巻） 〔事業組織に関する表〕 第6表　産業別、組織再編行為別企業数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔事業組織に関する表〕","","統計表（第１巻）","第6表　産業別、組織再編行為別企業数",""
"0003350818","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","2158","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-7","統計表（第１巻） 〔事業組織に関する表〕 第7表　産業別、企業数、事業組織別事業所保有数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔事業組織に関する表〕","","統計表（第１巻）","第7表　産業別、企業数、事業組織別事業所保有数",""
"0003414333","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","5810","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-8","統計表（第１巻） 〔事業組織に関する表〕 第8表　産業別、企業数、事業組織別従業者数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔事業組織に関する表〕","","統計表（第１巻）","第8表　産業別、企業数、事業組織別従業者数",""
"0003350820","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","664","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-9","統計表（第１巻） 〔研究開発に関する表〕 第9表　産業別、企業数、研究開発（受委託を含む）への取組状況","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔研究開発に関する表〕","","統計表（第１巻）","第9表　産業別、企業数、研究開発（受委託を含む）への取組状況",""
"0003350828","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","2288","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-sanko01","統計表（第１巻） 〔参考表〕 1　産業別、売上高経常利益率別企業数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔参考表〕","","統計表（第１巻）","1　産業別、売上高経常利益率別企業数",""
"0003350829","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","2464","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-sanko02","統計表（第１巻） 〔参考表〕 2　産業別、売上高経常利益率別売上高","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔参考表〕","","統計表（第１巻）","2　産業別、売上高経常利益率別売上高",""
"0003350830","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","2464","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-sanko03","統計表（第１巻） 〔参考表〕 3　産業別、売上高経常利益率別常時従業者数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔参考表〕","","統計表（第１巻）","3　産業別、売上高経常利益率別常時従業者数",""
"0003350831","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","2737","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","1-sanko04","統計表（第１巻） 〔参考表〕 4　産業別、損益計算書の消費税扱い、決算期別企業数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔参考表〕","","統計表（第１巻）","4　産業別、損益計算書の消費税扱い、決算期別企業数",""
"0003350832","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","16905","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","2-1","統計表（第２巻） 〔総括表〕 第1表　産業別、企業数、事業所数、従業者数、資産、負債及び純資産、売上高、売上総利益、 営業費用、営業利益、経常利益、当期純利益、付加価値額、子会社・関連会社数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔総括表〕","","統計表（第２巻）","第1表　産業別、企業数、事業所数、従業者数、資産、負債及び純資産、売上高、売上総利益、","営業費用、営業利益、経常利益、当期純利益、付加価値額、子会社・関連会社数"
"0003350843","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","810","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","2-10","統計表（第２巻） 〔業務の外部委託に関する表〕 第10表　産業別、製造委託の金額","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔業務の外部委託に関する表〕","","統計表（第２巻）","第10表　産業別、製造委託の金額",""
"0003350844","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","6972","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","2-11","統計表（第２巻） 〔業務の外部委託に関する表〕 第11表　産業別、製造委託以外の委託分野別、国内・海外別企業数及び業務委託金額","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔業務の外部委託に関する表〕","","統計表（第２巻）","第11表　産業別、製造委託以外の委託分野別、国内・海外別企業数及び業務委託金額",""
"0003350833","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","17152","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","2-2","統計表（第２巻） 〔事業の多角化に関する表〕 第2表　産業別、事業形態別、企業数、部門別売上高、営業費用、費用の内訳、情報処理・通信費、 支払リース料、営業利益、営業外収益、営業外費用、経常利益、当期純利益、付加価値額","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔事業の多角化に関する表〕","","統計表（第２巻）","第2表　産業別、事業形態別、企業数、部門別売上高、営業費用、費用の内訳、情報処理・通信費、","支払リース料、営業利益、営業外収益、営業外費用、経常利益、当期純利益、付加価値額"
"0003350834","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","24824","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","2-3","統計表（第２巻） 〔事業の多角化に関する表〕 第3表　産業別、事業活動別、企業数、売上高","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔事業の多角化に関する表〕","","統計表（第２巻）","第3表　産業別、事業活動別、企業数、売上高",""
"0003350835","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","8151","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","2-4","統計表（第２巻） 〔企業間の関連及び海外取引に関する表〕 第4表　産業別、従業者規模別、企業数、売上高及びモノの輸出額、売上原価、仕入高及びモノの輸入額","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔企業間の関連及び海外取引に関する表〕","","統計表（第２巻）","第4表　産業別、従業者規模別、企業数、売上高及びモノの輸出額、売上原価、仕入高及びモノの輸入額",""
"0003350836","経済産業省企業活動基本調査 統計表一覧－確報（データ） 平成30年企業活動基本調査確報－平成29年度実績－","年次","201801-201812","2019-06-27","0","該当なし","3680","2023-09-04","","00550100","経済産業省企業活動基本調査","00550","経済産業省","2-5","統計表（第２巻） 〔貿易活動を行う企業に関する表〕 第5表　産業別、企業数、事業所数、従業者数、部門別売上高、営業費用、営業利益、 モノの輸出額、モノの輸入額、総資産、子会社・関連会社の保有社数","07","企業・家計・経済","01","企業活動","経済産業省企業活動基本調査","統計表一覧－確報（データ）","平成30年企業活動基本調査確報－平成29年度実績－","〔貿易活動を行う企業に関する表〕","","統計表（第２巻）","第5表　産業別、企業数、事業所数、従業者数、部門別売上高、営業費用、営業利益、","モノの輸出額、モノの輸入額、総資産、子会社・関連会社の保有社数"
