"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003350639","農業協同組合等現在数統計 確報 平成28年度農業協同組合等現在数統計","年度次","201604-201703","2019-10-16","0","該当なし","990","2019-10-17","","00500603","農業協同組合等現在数統計","00500","農林水産省","2","農業協同組合連合会の部 都道府県別業種別現在数 府県区域未満のもの（第24表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成28年度農業協同組合等現在数統計","農業協同組合連合会の部","都道府県別業種別現在数","","府県区域未満のもの（第24表）",""
"0003350631","農業協同組合等現在数統計 確報 平成28年度農業協同組合等現在数統計","年度次","201604-201703","2019-10-16","0","該当なし","1140","2019-10-17","","00500603","農業協同組合等現在数統計","00500","農林水産省","3","単位農協の部 合併状況 合併状況総括表（第16表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成28年度農業協同組合等現在数統計","単位農協の部","合併状況","","合併状況総括表（第16表）",""
"0003350632","農業協同組合等現在数統計 確報 平成28年度農業協同組合等現在数統計","年度次","201604-201703","2019-10-16","0","該当なし","1140","2019-10-17","","00500603","農業協同組合等現在数統計","00500","農林水産省","3","単位農協の部 合併状況 合併後の地区が2県以上のもの（第16-1表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成28年度農業協同組合等現在数統計","単位農協の部","合併状況","","合併後の地区が2県以上のもの（第16-1表）",""
"0003350633","農業協同組合等現在数統計 確報 平成28年度農業協同組合等現在数統計","年度次","201604-201703","2019-10-16","0","該当なし","1100","2019-10-17","","00500603","農業協同組合等現在数統計","00500","農林水産省","3","単位農協の部 合併状況 合併後の地区が府県区域のもの（第17表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成28年度農業協同組合等現在数統計","単位農協の部","合併状況","","合併後の地区が府県区域のもの（第17表）",""
"0003350634","農業協同組合等現在数統計 確報 平成28年度農業協同組合等現在数統計","年度次","201604-201703","2019-10-16","0","該当なし","1100","2019-10-17","","00500603","農業協同組合等現在数統計","00500","農林水産省","3","単位農協の部 合併状況 合併後の地区が府県区域未満のもの（第18表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成28年度農業協同組合等現在数統計","単位農協の部","合併状況","","合併後の地区が府県区域未満のもの（第18表）",""
"0003350635","農業協同組合等現在数統計 確報 平成28年度農業協同組合等現在数統計","年度次","201604-201703","2019-10-16","0","該当なし","1100","2019-10-17","","00500603","農業協同組合等現在数統計","00500","農林水産省","3","単位農協の部 合併状況 合併後の地区が市町村区域未満のもの（第20表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成28年度農業協同組合等現在数統計","単位農協の部","合併状況","","合併後の地区が市町村区域未満のもの（第20表）",""
"0003350640","農業協同組合等現在数統計 確報 平成28年度農業協同組合等現在数統計","年度次","201604-201703","2019-10-16","0","該当なし","1026","2019-10-17","","00500603","農業協同組合等現在数統計","00500","農林水産省","3","農業協同組合連合会の部 28年度増減数 都道府県別業種別増減表（第25表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成28年度農業協同組合等現在数統計","農業協同組合連合会の部","28年度増減数","","都道府県別業種別増減表（第25表）",""
"0003350641","農業協同組合等現在数統計 確報 平成28年度農業協同組合等現在数統計","年度次","201604-201703","2019-10-16","0","該当なし","378","2019-10-17","","00500603","農業協同組合等現在数統計","00500","農林水産省","3","農業協同組合連合会の部 28年度増減数 原因別業種別増減数（第26表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成28年度農業協同組合等現在数統計","農業協同組合連合会の部","28年度増減数","","原因別業種別増減数（第26表）",""
"0003283562","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","803","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","総括の部 農業協同組合、同連合会及び農事組合法人数の推移（第１表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","総括の部","農業協同組合、同連合会及び農事組合法人数の推移（第１表）","１．1973年３月末より沖縄県の組合数を含む。２．1996年３月以降、信用事業を行う専門農協を総合農協に含める。３．2017年３月以降、再編強化法第42条第1項に基づく信用事業譲渡を行い業務の代理を行う農協についても総合農協に含める。４．1949年３月末の総合農協は出資組合数である。","",""
"0003283563","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","798","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数 総括表 出資組合（第２表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数","","総括表","出資組合（第２表）"
"0003283564","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","627","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数 総括表 非出資組合（第３表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数","","総括表","非出資組合（第３表）"
"0003283565","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","570","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数 総括表 出資組合と非出資組合の計（専門農協、業種別）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数","","総括表","出資組合と非出資組合の計（専門農協、業種別）"
"0003283566","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","660","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数 府県区域のもの 出資組合（第４表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数","","府県区域のもの","出資組合（第４表）"
"0003283567","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","605","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数 府県区域のもの 非出資組合（第５表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数","","府県区域のもの","非出資組合（第５表）"
"0003283568","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","770","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数 府県区域未満のもの 出資組合（第６表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数","","府県区域未満のもの","出資組合（第６表）"
"0003283569","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","605","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数 府県区域未満のもの 非出資組合（第７表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数","","府県区域未満のもの","非出資組合（第７表）"
"0003283570","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","660","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数 市町村区域のもの 出資組合（第８表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数","","市町村区域のもの","出資組合（第８表）"
"0003283571","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","605","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数 市町村区域のもの 非出資組合（第９表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数","","市町村区域のもの","非出資組合（第９表）"
"0003283572","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","660","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数 市町村区域未満のもの 出資組合（第10表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数","","市町村区域未満のもの","出資組合（第10表）"
"0003283573","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","605","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数 市町村区域未満のもの 非出資組合（第11表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数","","市町村区域未満のもの","非出資組合（第11表）"
"0003283580","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","355","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","農業協同組合連合会の部 区域別農業協同組合連合会数の推移（第21表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","農業協同組合連合会の部","区域別農業協同組合連合会数の推移（第21表）","","",""
"0003283586","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","1197","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","農事組合法人の部 都道府県別業種別現在数 総括表（第27表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","農事組合法人の部","都道府県別業種別現在数","","総括表（第27表）",""
"0003283587","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","1197","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","農事組合法人の部 都道府県別業種別現在数 法第72条の10第１号出資（第28表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","農事組合法人の部","都道府県別業種別現在数","","法第72条の10第１号出資（第28表）",""
"0003283588","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","1197","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","農事組合法人の部 都道府県別業種別現在数 法第72条の10第１号非出資（第29表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","農事組合法人の部","都道府県別業種別現在数","","法第72条の10第１号非出資（第29表）",""
"0003283589","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","1197","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","農事組合法人の部 都道府県別業種別現在数 法第72条の10第２号（第30表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","農事組合法人の部","都道府県別業種別現在数","","法第72条の10第２号（第30表）",""
"0003283590","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","1197","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","農事組合法人の部 都道府県別業種別現在数 法第72条の10第１号及び第２号（第31表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","農事組合法人の部","都道府県別業種別現在数","","法第72条の10第１号及び第２号（第31表）",""
"0003283574","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","684","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","2","単位農協の部 2017年度増減数 都道府県別業種別増減数 出資組合（第12表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","2017年度増減数","","都道府県別業種別増減数","出資組合（第12表）"
"0003283575","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","627","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","2","単位農協の部 2017年度増減数 都道府県別業種別増減数 非出資組合（第13表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","2017年度増減数","","都道府県別業種別増減数","非出資組合（第13表）"
"0003283576","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","220","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","2","単位農協の部 2017年度増減数 原因別業種別増減数 出資組合（第14表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","2017年度増減数","","原因別業種別増減数","出資組合（第14表）"
"0003283577","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","220","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","2","単位農協の部 2017年度増減数 原因別業種別増減数 非出資組合（第15表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","2017年度増減数","","原因別業種別増減数","非出資組合（第15表）"
"0003283581","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","1026","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","2","農業協同組合連合会の部 都道府県別業種別現在数 総括表（第22表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","農業協同組合連合会の部","都道府県別業種別現在数","","総括表（第22表）",""
"0003283582","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","990","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","2","農業協同組合連合会の部 都道府県別業種別現在数 府県区域のもの（第23表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","農業協同組合連合会の部","都道府県別業種別現在数","","府県区域のもの（第23表）",""
"0003283583","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","990","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","2","農業協同組合連合会の部 都道府県別業種別現在数 府県区域未満のもの（第24表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","農業協同組合連合会の部","都道府県別業種別現在数","","府県区域未満のもの（第24表）",""
"0003283578","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","1140","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","3","単位農協の部 合併状況 合併状況総括表（第16表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","合併状況","","合併状況総括表（第16表）",""
"0003283579","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","1100","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","3","単位農協の部 合併状況 合併後の地区が府県区域未満のもの（第18表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","単位農協の部","合併状況","","合併後の地区が府県区域未満のもの（第18表）",""
"0003283584","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","1026","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","3","農業協同組合連合会の部 2017年度増減数 都道府県別業種別増減数（第25表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","農業協同組合連合会の部","2017年度増減数","","都道府県別業種別増減数（第25表）",""
"0003283585","農業協同組合等現在数統計 確報 平成29年度農業協同組合等現在数統計","年度次","201704-201803","2019-02-04","0","該当なし","378","2019-03-02","","00500603","農業協同組合等現在数統計","00500","農林水産省","3","農業協同組合連合会の部 2017年度増減数 原因別業種別増減数（第26表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","平成29年度農業協同組合等現在数統計","農業協同組合連合会の部","2017年度増減数","","原因別業種別増減数（第26表）",""
"0003417775","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","該当なし","825","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","総括の部 農業協同組合、同連合会及び農事組合法人数の推移（第１表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","総括の部","農業協同組合、同連合会及び農事組合法人数の推移（第１表）","","",""
"0003417776","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","全国","798","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数　総括表　出資組合（第２表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数　総括表　出資組合（第２表）","","",""
"0003417776","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","都道府県","798","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数　総括表　出資組合（第２表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数　総括表　出資組合（第２表）","","",""
"0003417778","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","全国","570","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数　総括表　出資組合と非出資組合の計（専門農協、業種別）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数　総括表　出資組合と非出資組合の計（専門農協、業種別）","","",""
"0003417778","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","都道府県","570","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数　総括表　出資組合と非出資組合の計（専門農協、業種別）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数　総括表　出資組合と非出資組合の計（専門農協、業種別）","","",""
"0003417779","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","全国","660","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数　府県区域のもの　出資組合（第４表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数　府県区域のもの　出資組合（第４表）","","",""
"0003417779","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","都道府県","660","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数　府県区域のもの　出資組合（第４表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数　府県区域のもの　出資組合（第４表）","","",""
"0003417781","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","全国","770","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数　府県区域未満のもの　出資組合（第６表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数　府県区域未満のもの　出資組合（第６表）","","",""
"0003417781","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","都道府県","770","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数　府県区域未満のもの　出資組合（第６表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数　府県区域未満のもの　出資組合（第６表）","","",""
"0003417783","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","全国","660","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数　市町村区域のもの　出資組合（第８表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数　市町村区域のもの　出資組合（第８表）","","",""
"0003417783","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","都道府県","660","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数　市町村区域のもの　出資組合（第８表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数　市町村区域のもの　出資組合（第８表）","","",""
"0003417785","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","全国","660","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数　市町村区域未満のもの　出資組合（第10表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数　市町村区域未満のもの　出資組合（第10表）","","",""
"0003417785","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","都道府県","660","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","単位農協の部 都道府県別業種別現在数　市町村区域未満のもの　出資組合（第10表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","単位農協の部","都道府県別業種別現在数　市町村区域未満のもの　出資組合（第10表）","","",""
"0003417795","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","該当なし","365","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","農業協同組合連合会の部 区域別農業協同組合連合会数の推移（第21表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","農業協同組合連合会の部","区域別農業協同組合連合会数の推移（第21表）","","",""
"0003417801","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","全国","1197","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","農事組合法人の部 都道府県別業種別現在数　総括表（第27表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","農事組合法人の部","都道府県別業種別現在数　総括表（第27表）","","",""
"0003417801","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","都道府県","1197","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","農事組合法人の部 都道府県別業種別現在数　総括表（第27表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","農事組合法人の部","都道府県別業種別現在数　総括表（第27表）","","",""
"0003417802","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","全国","1197","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","農事組合法人の部 都道府県別業種別現在数　法第72条の10第１号出資（第28表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","農事組合法人の部","都道府県別業種別現在数　法第72条の10第１号出資（第28表）","","",""
"0003417802","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","都道府県","1197","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","農事組合法人の部 都道府県別業種別現在数　法第72条の10第１号出資（第28表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","農事組合法人の部","都道府県別業種別現在数　法第72条の10第１号出資（第28表）","","",""
"0003417803","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","全国","1197","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","農事組合法人の部 都道府県別業種別現在数　法第72条の10第１号非出資（第29表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","農事組合法人の部","都道府県別業種別現在数　法第72条の10第１号非出資（第29表）","","",""
"0003417803","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","都道府県","1197","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","農事組合法人の部 都道府県別業種別現在数　法第72条の10第１号非出資（第29表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","農事組合法人の部","都道府県別業種別現在数　法第72条の10第１号非出資（第29表）","","",""
"0003417804","農業協同組合等現在数統計 確報 令和元年度農業協同組合等現在数統計","年度次","201904-202003","2020-10-30","0","全国","1197","2020-12-26","","00500603","農業協同組合等現在数統計","00500","農林水産省","1","農事組合法人の部 都道府県別業種別現在数　法第72条の10第２号（第30表）","07","企業・家計・経済","01","企業活動","農業協同組合等現在数統計","確報","令和元年度農業協同組合等現在数統計","農事組合法人の部","都道府県別業種別現在数　法第72条の10第２号（第30表）","","",""
